chr	start	end	rho	corr	h2_1	h2_2	var	p	m	q	bonferroni
1	46899501	48002575	-3.4815009728604666e-05		6.671134219409674e-05	-3.191194327326195e-05	1.9689162955043168e-08	0.8040454860297302	1562	0.9995512625110166	False
6	37572596	39295676	5.9401650708087927e-05		0.0001449618859303	-7.732336375865927e-05	5.7510234398335374e-08	0.8043665590997995	3430	0.9995512625110166	False
2	177363636	178553182	3.86573744676397e-05		1.468424373157343e-05	-0.0001865714052855	2.46731328032754e-08	0.805601054006644	1938	0.9995512625110166	False
15	30165568	31591820	-3.878562067926032e-05		-3.39380593985009e-06	-1.0166798443314824e-05	2.484713231326186e-08	0.8056394751470801	1420	0.9995512625110166	False
7	121045273	121933629	3.067363079615382e-05		0.0001554650921471	-0.0002161815340505	1.5636232811282555e-08	0.8062234635962156	1366	0.9995512625110166	False
5	82025648	83972688	-4.880404570178039e-05		0.0002518481356984	-0.0001206366008932	3.95917922756792e-08	0.8062435253765255	2473	0.9995512625110166	False
9	117921960	121321536	6.939491455145598e-05	0.1523082142161662	0.0002610883054382	0.0007950990213125	8.02363844514817e-08	0.8064669643461864	6078	0.9995512625110166	False
7	31137289	33555767	5.960533172375608e-05		0.0003678621392584	-1.633256611162958e-05	5.9852222577522e-08	0.8075112202324639	4845	0.9995512625110166	False
7	22507629	23471441	-3.4355804419738664e-05	-0.6791021239349764	2.993401608084717e-05	8.549979596268033e-05	1.999748030972432e-08	0.8080460470020001	1487	0.9995512625110166	False
2	65933444	67226165	4.114955049125164e-05	0.3539097627335741	0.0001141007714385	0.0001184831315473	2.9416517193977784e-08	0.8103909840087573	1924	0.9995512625110166	False
1	16897730	18662898	-5.281809863372876e-05	-0.3236931002451019	0.0001892674088808	0.000140676905197	4.847068343945616e-08	0.8104022377878295	2843	0.9995512625110166	False
17	38877404	39899809	-3.764891380370428e-05		-4.516764164444857e-06	-0.0001017295437002	2.4869308288172293e-08	0.811309155223565	2074	0.9995512625110166	False
6	77414881	78957727	4.831465150326378e-05	0.2524655688885706	0.0002176252856818	0.0001682844675723	4.1083843312602736e-08	0.8115976567399628	3077	0.9995512625110166	False
20	31614823	32813440	2.941186567097554e-05	0.1340628889861198	0.0001471429793739	0.0003271059577257	1.5273231447348038e-08	0.8118895310158039	1167	0.9995512625110166	False
16	52035823	53382571	3.9866476925518515e-05		0.0001832593599955	-0.0002151631054337	2.8246804903866408e-08	0.8124980314519014	2084	0.9995512625110166	False
12	55665837	57548859	3.650596227128997e-05	0.1188896886237978	0.0001819441735799	0.0005182043679259	2.39372958083071e-08	0.813468823255806	1910	0.9995512625110166	False
16	4001196	5118344	4.462699975260006e-05		0.0006950448904084	-0.0005046459605888	3.6112091720184144e-08	0.8143332155821156	1922	0.9995512625110166	False
5	35048970	36433953	-3.953528430416344e-05		0.0001029817014111	-2.430642937842965e-05	2.8476834378935162e-08	0.8147660218802906	2153	0.9995512625110166	False
3	38356116	40221297	-4.2913392352453865e-05		7.287892873663849e-05	-0.0001486932952585	3.391409306274351e-08	0.815741898332605	3188	0.9995512625110166	False
7	2772227	4573427	-6.009686646672806e-05		0.0009250815629736	-0.0001921222750789	6.674014616105151e-08	0.8160518368209049	4453	0.9995512625110166	False
3	46657500	47727211	2.053367529701102e-05		1.1729162398668678e-05	-7.74265261696934e-05	7.7976464699901e-09	0.8161239241535718	841	0.9995512625110166	False
7	57382638	63307358	-3.555331628406669e-05		3.3191891954749604e-05	-3.3391017699536743e-06	2.3384859183763274e-08	0.816153936377804	2601	0.9995512625110166	False
19	40984601	42131572	-3.67589513422586e-05		6.124531767232313e-06	-0.0004085839778913	2.50075410700055e-08	0.8161893211404571	1781	0.9995512625110166	False
8	53302930	54418043	3.2147340938393696e-05		4.006340471581667e-05	-0.0002313102955727	1.9163573444572024e-08	0.816364159590303	2153	0.9995512625110166	False
1	44969183	46899500	-3.7123037490063175e-05		-2.3962485419179315e-05	-1.053281645884224e-05	2.55919708168583e-08	0.8164950020146302	2449	0.9995512625110166	False
18	74813815	75976316	5.205540892508235e-05		8.734913070327269e-05	-0.0001196655659393	5.0523011765593094e-08	0.816855877143501	3260	0.9995512625110166	False
1	102041016	102898744	-3.1451929106922015e-05	-0.1897669039815486	0.0001152812167626	0.0002382841087592	1.848457066987798e-08	0.8170540367911124	1557	0.9995512625110166	False
7	63641125	65689808	3.571993553117482e-05	0.8003548942163117	7.57065779009199e-06	0.0002631010050729	2.3991940255070173e-08	0.8176178620838628	2727	0.9995512625110166	False
13	77410555	78808812	-3.668508687461964e-05	-0.1439661555365492	0.0001006976413527	0.0006448207296854	2.5338590797778704e-08	0.8177332021773068	2026	0.9995512625110166	False
8	59068651	59728099	2.6933079371497647e-05	0.2386248505271604	0.0001194390058066	0.0001066582622192	1.3684517400166698e-08	0.8179091980433043	1277	0.9995512625110166	False
21	23362875	24696230	3.750206310924956e-05		8.923150719514434e-05	-0.0002149717116782	2.6583487144074203e-08	0.8180829836967124	2357	0.9995512625110166	False
1	41975327	43758456	-4.158798828272539e-05		3.6705691716497586e-05	-8.835872626223566e-05	3.273514271990897e-08	0.8182016324301417	2579	0.9995512625110166	False
6	167024733	168042834	4.5732425558672125e-05		3.716061571137637e-05	-0.0001977606233439	3.9869554376195935e-08	0.8188410197890199	2121	0.9995512625110166	False
13	108189877	109121209	4.243120535784228e-05	0.1996316363058328	0.0001739941482261	0.0002596434449963	3.44645405888162e-08	0.8192113690735137	1895	0.9995512625110166	False
3	154714218	156008699	-3.3418976483056636e-05	-0.2907218419830061	5.2679028220342765e-05	0.0002508379318166	2.142869296155625e-08	0.819417359334303	1840	0.9995512625110166	False
16	18643607	20150570	4.1067872086107245e-05	0.2336601964486485	0.0002883509042627	0.0001071306176134	3.245922493062605e-08	0.819687750883455	2230	0.9995512625110166	False
3	87409732	88298372	-2.590395866987078e-05	-1.16648746233305	5.822509241998714e-06	8.469581274662381e-05	1.2982111761947605e-08	0.8201522037085662	1572	0.9995512625110166	False
17	39899810	41772086	-3.499920664764628e-05	-0.5864325961759589	0.0001651742877229	2.156441857972473e-05	2.379353574553523e-08	0.8205038533553961	1997	0.9995512625110166	False
8	93554386	95005526	-3.265231833132982e-05		0.0002039504284815	-1.1828764543148887e-05	2.1129263541880568e-08	0.8222654808929949	1617	0.9995512625110166	False
5	91840542	93809983	3.236613333574642e-05	0.1005335962005362	0.00023835418375	0.0004348469441046	2.08367884267629e-08	0.8225856881575548	1567	0.9995512625110166	False
18	51554175	55213837	6.18629490040813e-05	0.0813760248380272	0.001233521354446	0.0004685129758301	7.626828796398023e-08	0.8227530483001314	4884	0.9995512625110166	False
11	120766806	121175942	-2.0532489981014803e-05		-2.9489205078483853e-05	0.0003349967121043	8.490867541538627e-09	0.8236710424733176	747	0.9995512625110166	False
5	122556905	123798099	3.803650935788775e-05		-2.2910259002374807e-05	1.3366284034674026e-05	2.94399014437189e-08	0.8245606296913153	2085	0.9995512625110166	False
8	42773823	46841314	1.4794279347976706e-05		9.997106016668793e-06	-3.1965496120478165e-05	4.500835871651778e-09	0.8254664973094212	523	0.9995512625110166	False
15	100636847	101552693	4.271425134306495e-05		0.000205978717742	-0.0001981002465566	3.755064337591699e-08	0.8255388892117892	2046	0.9995512625110166	False
14	77229472	78561944	4.638554758743184e-05		0.0001309747461273	-0.0002111767150488	4.4490189008446395e-08	0.8259390459474609	2909	0.9995512625110166	False
2	241560084	242149920	3.0873790265316274e-05		-4.9577726114713105e-05	-0.0001688562397762	1.9853430443741523e-08	0.8265604423762146	1288	0.9995512625110166	False
8	85955619	87411708	-2.264771222040368e-05		-3.9171006958220405e-05	8.828589526049036e-07	1.0707162661751304e-08	0.8267509631750211	1262	0.9995512625110166	False
7	9987499	11299197	4.261936476566014e-05		0.0001066314978514	-0.0003285090975933	3.7965403630824534e-08	0.8268585699511966	3124	0.9995512625110166	False
9	81079055	82590927	-4.131141794261411e-05	-0.0708522937658183	0.0003846896282457	0.0008837346771141	3.6110018111887444e-08	0.827897915038522	2324	0.9995512625110166	False
10	73508512	75422549	2.416999527118007e-05		-5.755762025089922e-06	-9.0034703525322e-05	1.2366110814668282e-08	0.8279354559042819	1990	0.9995512625110166	False
2	31550450	33363776	3.7737092646022494e-05	0.6909155727025373	3.409873015551362e-05	8.748804403190418e-05	3.014561294925455e-08	0.8279368675949799	2266	0.9995512625110166	False
1	216243634	218705512	5.705856566787096e-05		0.0002241630728123	-8.472670270397312e-05	6.98095914600317e-08	0.8290228098077385	4471	0.9995512625110166	False
6	80691170	81929221	-3.961869894328429e-05		8.434873362184655e-05	-6.264142019618502e-05	3.4118358494663347e-08	0.8301653124382994	2765	0.9995512625110166	False
10	132580245	134336328	5.625855364386584e-05		0.000287391010705	-0.0006543043590349	6.92543863642838e-08	0.8307194485321177	4789	0.9995512625110166	False
2	98995201	101822328	4.51486523974416e-05	0.2043452423226071	0.0001079622212029	0.0004521564302621	4.5173638797564266e-08	0.8317767704087417	4098	0.9995512625110166	False
16	79134815	80297373	4.84128960821474e-05	0.2613995542230377	0.0001119476613852	0.0003064061059439	5.2591648510961984e-08	0.8328037641172199	2902	0.9995512625110166	False
4	157485097	158743717	2.983119856401319e-05	1.317387382141607	2.6590741479226144e-05	1.9283415498612938e-05	2.0016174400416133e-08	0.8330018360532787	2027	0.9995512625110166	False
22	16050408	17674294	3.511651048992864e-05		5.070438349726399e-05	-0.0001295624509131	2.8099808484405932e-08	0.8340671051751076	1114	0.9995512625110166	False
2	89154526	95326451	2.3897929475092154e-05		6.799212960762631e-06	-5.723250068598062e-05	1.3039931122926554e-08	0.8342315822637076	400	0.9995512625110166	False
20	5477850	7084072	5.008352257530501e-05		-8.95214774357057e-05	0.0007555347085676	5.7317960825915454e-08	0.8342966919048567	3239	0.9995512625110166	False
12	106958748	109025900	-4.2194207082542015e-05		0.0002817930677557	-6.088317602315312e-06	4.0962330456241346e-08	0.8348556576986272	3533	0.9995512625110166	False
3	42540002	45165152	3.873424582530597e-05		0.0005151455107349	-0.0002044520830513	3.45673196289042e-08	0.834967399556712	3031	0.9995512625110166	False
4	130591885	131283820	2.0255243242522893e-05		2.6876430817982236e-05	-1.459082628316311e-05	9.553245312919673e-09	0.8358267472055134	1111	0.9995512625110166	False
7	54222976	55691583	3.797680100359039e-05		0.0001446296414491	-0.0002893449907944	3.368176339761524e-08	0.8360654532249538	3051	0.9995512625110166	False
1	244109499	245506745	-4.530017585042514e-05	-0.1402872260270875	0.0003458480811964	0.0003014936362528	4.8022134215837635e-08	0.8362297775763864	2578	0.9995512625110166	False
15	32441811	34015424	4.855359868860684e-05	0.1504166292810086	0.0003217133604795	0.0003238784462587	5.5202562034600397e-08	0.836280831047056	2611	0.9995512625110166	False
10	42372579	43894770	-2.8317169900811387e-05		-1.9847545721710197e-05	3.43469558793324e-05	1.8777419371520024e-08	0.836284515292952	2725	0.9995512625110166	False
19	55728080	57521334	5.8869883437906375e-05		0.0007398984763843	-0.0001284436555849	8.140714508825369e-08	0.8365333184281278	3685	0.9995512625110166	False
14	46749130	48573585	4.2131631811169125e-05	0.1367124453326256	0.0002693286774155	0.0003526288648556	4.178559547148592e-08	0.8367065003897735	3496	0.9995512625110166	False
14	65220298	66399554	-3.244114463673933e-05	-0.1725245978382021	0.0001238489954343	0.000285494537264	2.4882491586849243e-08	0.8370567261303389	1908	0.9995512625110166	False
5	180559933	180885155	1.40947724678334e-05		-2.373143398402127e-06	-3.601840863632975e-05	4.700690474641987e-09	0.8371203401215845	253	0.9995512625110166	False
3	94255316	95311970	2.3988791862177868e-05		5.3016291929974066e-05	-6.254974720454876e-05	1.401902015827598e-08	0.8394440050559024	1887	0.9995512625110166	False
19	80840	610728	2.8921974183919975e-05		3.490189680613184e-05	-0.0004602685562732	2.0607089875493257e-08	0.8403277426226855	861	0.9995512625110166	False
12	115036602	115503215	-2.5061016344594023e-05		-1.572313664932902e-05	-0.0001601931129845	1.5554727428994462e-08	0.8407450996196059	913	0.9995512625110166	False
12	113263518	113986708	2.249536108757093e-05	0.2067387624651615	3.512967863269688e-05	0.0003370295154516	1.2602819104035654e-08	0.8411816878272156	1089	0.9995512625110166	False
12	27799773	29651254	3.751215452824173e-05		-3.50845291014831e-05	0.000474216686101	3.534935131418818e-08	0.8418578512663609	3406	0.9995512625110166	False
18	73526987	74813814	4.400242793080076e-05		0.0001262304068197	-0.0001924954378423	4.911930619242657e-08	0.8426216941244489	2707	0.9995512625110166	False
10	123900545	125869345	4.924578602471997e-05		0.0002381905973077	-0.000331350665458	6.166548894978756e-08	0.8428013244712058	3960	0.9995512625110166	False
8	108648177	109248172	-1.8663653870640728e-05		7.701562773834726e-05	-1.747775129119995e-05	8.939462552074978e-09	0.843516728134738	985	0.9995512625110166	False
6	73924	1452361	-4.8998246540905334e-05		0.000290992613896	-0.0002160679633354	6.197980930229351e-08	0.8439732961379427	2638	0.9995512625110166	False
14	80186579	81579713	-3.329681262278049e-05	-1.203264300846398	1.5679840275951444e-06	0.0004883617326663	2.86853406116248e-08	0.8441444169444697	2427	0.9995512625110166	False
15	38530777	40384131	-4.418580884130006e-05		0.0004233282721008	-0.0001382523573199	5.0936879097930686e-08	0.844782957945281	3211	0.9995512625110166	False
2	116772470	118367465	-3.104675516029607e-05		-2.7404536969317e-05	-0.0001369299525	2.5160747139540755e-08	0.8448225411874208	2546	0.9995512625110166	False
11	9087317	10952026	3.384634121322029e-05		-4.471145099030343e-05	-0.0001071490653943	3.005277240523002e-08	0.8452048344515042	3425	0.9995512625110166	False
4	4684116	5502387	3.5184969094495895e-05	0.2118980318567871	0.00024352994096	0.0001132160864318	3.28934661449698e-08	0.846175663592824	1860	0.9995512625110166	False
1	237555628	238567806	3.408464375212978e-05	0.1383776673071723	0.0002437776380218	0.0002488809426693	3.122473527562337e-08	0.8470452338487588	1984	0.9995512625110166	False
7	118351581	121045272	3.031553065806655e-05	0.3253882213351178	0.0001613210866238	5.380660059213839e-05	2.4851579134699624e-08	0.8475041332498643	2702	0.9995512625110166	False
6	9020026	10540316	-4.499292369729532e-05		5.0173748098507555e-05	-0.0002647151083271	5.513463842851116e-08	0.8480429464629013	2957	0.9995512625110166	False
2	144519484	146445569	-3.703998406791223e-05		0.0005560223820457	-0.0002422503189244	3.75529109291609e-08	0.8484168042871941	1679	0.9995512625110166	False
21	37870779	38711703	2.384324188656725e-05		5.4407322866458154e-05	-0.000170860762974	1.5627630227509146e-08	0.8487372255526147	1533	0.9995512625110166	False
6	87069500	88822139	3.898065752761206e-05		7.808553470038343e-05	-0.0002924575483997	4.225304008273502e-08	0.8495945826512561	2948	0.9995512625110166	False
9	129059665	130055509	2.591914446673567e-05		0.000184533890312	-0.0002520408782609	1.876635932927604e-08	0.8499328184261613	1362	0.9995512625110166	False
6	162169564	162931202	-3.2904802158018485e-05	-0.2306002902229168	0.0001861358344943	0.0001093877975237	3.02620308158831e-08	0.8499739218743636	1715	0.9995512625110166	False
22	46470495	47596317	4.2395719429371765e-05		-3.0274387458744286e-05	-0.0002286359216101	5.0769864509742264e-08	0.8507540456428873	2437	0.9995512625110166	False
13	59302271	60854777	3.275325647259902e-05		-4.744256987443022e-06	2.0975613969650736e-05	3.05560289635605e-08	0.8513685223298436	2633	0.9995512625110166	False
5	95963519	97315600	3.035412038729257e-05		4.8923197241577894e-05	-0.0001085855032615	2.6264851424089613e-08	0.8514279924803143	2723	0.9995512625110166	False
5	117346213	118608819	-2.9547200737719236e-05	-0.3792046479734179	4.536748934318378e-05	0.0001338260426389	2.5056350887366345e-08	0.8519251408009023	1993	0.9995512625110166	False
8	70867979	72289453	-2.6154150252703993e-05		1.4766735350221762e-05	-0.0001662846989709	1.9791172969072945e-08	0.8525146363156296	2258	0.9995512625110166	False
10	751339	1523543	-2.614606098607962e-05		-5.442911504325824e-06	0.0002425622606638	1.99989764819736e-08	0.85331900022371	1589	0.9995512625110166	False
4	172558635	174264131	2.739061085756233e-05	0.3336455202276604	3.2768963220039755e-05	0.0002056696167043	2.198974846452141e-08	0.85345610903324	2136	0.9995512625110166	False
16	82747728	83477207	-4.173964136524521e-05		0.0003821324153353	-0.0002267410425821	5.1487636761965806e-08	0.8540535297389599	2437	0.9995512625110166	False
6	35455756	37572595	-4.536790142996368e-05	-0.2782904581054974	0.0002163459946471	0.0001228434177134	6.143214570252988e-08	0.85476503231955	3393	0.9995512625110166	False
10	75422550	78706813	-3.015369784542656e-05	-0.2470770499012028	0.0001228364964013	0.0001212520031474	2.7152186789720577e-08	0.8548022893555538	3348	0.9995512625110166	False
1	219590571	221858230	-3.9942667765159294e-05	-1.2022817613607082	5.5953960518504047e-05	1.9725625612699095e-05	4.8243271310725395e-08	0.8556986737217144	3614	0.9995512625110166	False
5	114830370	115831046	-2.9447513644637133e-05		0.0003515875602776	-0.0001630141998566	2.6943190776620802e-08	0.8576230865521974	2133	0.9995512625110166	False
21	26469122	27271018	2.026278025240492e-05		7.169630317387167e-05	-0.0001398000718436	1.2873320677126363e-08	0.8582607438921277	1180	0.9995512625110166	False
3	144410816	145664618	2.745242171196592e-05		-1.7590644789152446e-05	0.0002181425253114	2.3787677053361743e-08	0.8587279189450624	2571	0.9995512625110166	False
3	131836516	133252172	-3.0398155454933515e-05		0.0002213984207419	-0.0001343393239255	2.9614560962213546e-08	0.8597894069782255	2733	0.9995512625110166	False
12	32165592	33076988	-2.8473589150211577e-05		7.620989180236781e-05	-7.327656797259605e-05	2.6094165313304512e-08	0.8600843468099639	2342	0.9995512625110166	False
18	14440799	19485843	1.9498564948249632e-05	2.432096725143825	2.2052330999719195e-06	2.914668117628601e-05	1.2282658524833152e-08	0.8603436666704259	1217	0.9995512625110166	False
19	47150082	49282226	3.976359217510989e-05	0.0492103472844154	0.0006250605448079	0.0010445669383719	5.1567610855047656e-08	0.8609975862962064	3438	0.9995512625110166	False
9	76203946	76973080	-1.737255370331364e-05	-0.1418105916618184	0.0001007984281208	0.0001488868110828	9.92471048091999e-09	0.8615642859749391	1023	0.9995512625110166	False
20	40585689	41615459	3.0289952051649672e-05		0.0001785044500339	-6.224773788115277e-05	3.024249758122267e-08	0.8617266907265727	1854	0.9995512625110166	False
10	48760450	50840914	-3.116867477998101e-05		4.001129768951428e-05	-0.000579042218421	3.2189997047629756e-08	0.8620829885394399	2765	0.9995512625110166	False
4	174264132	176570715	-3.862060075137475e-05	-0.2483643333252851	0.00027771338699	8.706884387116776e-05	4.971893722135646e-08	0.8624910203013171	3765	0.9995512625110166	False
3	27840910	29142259	-2.7988486154932717e-05		0.0001577297866796	-5.278617716847448e-05	2.6162470416469898e-08	0.8626220135069549	2046	0.9995512625110166	False
10	13321600	15026067	4.220546128187875e-05	0.2204313953810134	0.0001958516908282	0.0001871815664988	5.969211419774542e-08	0.8628504057976883	3722	0.9995512625110166	False
16	78456292	79134814	-3.841211506223461e-05		0.0001042858407456	-0.0001782145588395	4.982930144460944e-08	0.8633760612180457	2148	0.9995512625110166	False
1	166460517	169086323	-4.863769992435452e-05		0.000261126750919	-0.0001550751778966	7.993578330706808e-08	0.8634144976399944	4738	0.9995512625110166	False
7	6573857	7808751	3.481370365079448e-05		0.0001092447604757	-0.0001315837673176	4.1086012984942516e-08	0.8636320598514613	2787	0.9995512625110166	False
17	55357541	57487511	-3.59105463176463e-05		0.000400583249941	-0.0002072431094647	4.396844936808426e-08	0.864020727077831	2668	0.9995512625110166	False
4	56547644	58935007	4.30817038065666e-05		0.0003222269465742	-0.0005115316104329	6.331874103723194e-08	0.8640593862773625	4771	0.9995512625110166	False
4	35151415	36020435	-2.2535364667831065e-05		-4.693943683471251e-05	1.6958991734753472e-05	1.7412147294174206e-08	0.8643963182254121	2217	0.9995512625110166	False
1	69687616	71372469	3.272061066446319e-05	0.2075530021678917	0.0002340150889924	0.0001062040064097	3.694340978409369e-08	0.8648240769234341	2729	0.9995512625110166	False
5	4632110	5973232	3.761849928727367e-05	0.2378535013075533	0.0001569265475944	0.0001593996687754	4.9053081411735376e-08	0.8651272524618896	2953	0.9995512625110166	False
8	113064320	116096494	-3.355167354020919e-05		0.0002999898273108	-9.78027820186348e-05	3.9065331469630816e-08	0.8652040919915504	5048	0.9995512625110166	False
2	108429177	110572431	-3.068793118733058e-05	-0.1047698176954082	0.0001850752586282	0.0004635691024814	3.2776434622809364e-08	0.8653981372416542	2816	0.9995512625110166	False
22	17674295	18296087	-2.9602164467423596e-05		1.6866161307646776e-05	-0.0001810978973526	3.0644206521100584e-08	0.8657162486266069	1294	0.9995512625110166	False
3	123517768	124936641	-3.15793781549503e-05		0.0003729671665003	-0.0001273204456509	3.4891924439448496e-08	0.8657493715595235	2549	0.9995512625110166	False
11	8333274	9087316	1.754141869776592e-05		-2.7435144788602024e-05	0.0001554631322559	1.0867684667652022e-08	0.8663740724175835	1267	0.9995512625110166	False
13	53339622	54682863	2.931719457457829e-05		0.0005342630565733	-0.0002482380690887	3.0702714917379565e-08	0.8671224624107337	2136	0.9995512625110166	False
10	108726686	110317704	-2.9921693936310467e-05	-0.4408173201327253	1.0283288026032708e-05	0.0004480464621095	3.2089486919083283e-08	0.8673433243305384	3332	0.9995512625110166	False
9	4495328	4884925	2.1828714329801048e-05		-4.711977928855636e-05	0.0003810228693651	1.7155395531240516e-08	0.8676386640608933	924	0.9995512625110166	False
7	7808752	9123422	3.833995145197367e-05	0.204450303537449	0.0004876631789146	7.211201524552143e-05	5.30745724635114e-08	0.8678255947742132	3126	0.9995512625110166	False
15	24195127	25108589	3.024851024106193e-05		-2.8702626396813018e-05	1.719452176889707e-05	3.3429869387544675e-08	0.868598832582522	2817	0.9995512625110166	False
11	19569535	21017137	-3.526407835825688e-05	-0.1858888731613527	0.0001387617465757	0.0002593513593039	4.5746722566147256e-08	0.8690430465240528	2934	0.9995512625110166	False
8	75445064	76456541	-2.237952723868569e-05	-0.166886164306223	0.0001177599058224	0.0001527086719289	1.856855164119826e-08	0.8695472868703614	1568	0.9995512625110166	False
8	6142797	7153078	-3.304249805537235e-05		3.1268874670326476e-05	-0.0001740762468845	4.05152470700976e-08	0.8696062950002101	2501	0.9995512625110166	False
8	24674718	25483453	1.9124086032535048e-05		8.221806386252444e-06	-0.0001149038937909	1.3966723760675842e-08	0.8714472448729387	1371	0.9995512625110166	False
10	33707968	35109354	-2.4986517154674384e-05		0.0003064173768176	-0.0002342366132826	2.398597951115755e-08	0.8718300258745978	2134	0.9995512625110166	False
2	68010176	69139563	-2.695389443691206e-05	-0.4337340108143329	5.589110514858056e-05	6.909607733901164e-05	2.8056951976485408e-08	0.8721589620171786	2097	0.9995512625110166	False
21	29125226	31197024	-3.078715008608524e-05		9.656904078946674e-05	-0.0003407411328203	3.6749988704203126e-08	0.8724098113626106	3752	0.9995512625110166	False
1	106087842	108409664	-3.626084978352662e-05		0.0001335338942827	-1.5956788253903696e-05	5.1116419612877826e-08	0.8725795456425279	3639	0.9995512625110166	False
2	167355970	169968235	-3.936403246900184e-05	-0.1007147840841303	0.0003394245737149	0.0004500589777932	6.035075636095827e-08	0.8726957160300184	4109	0.9995512625110166	False
9	33578334	34642242	2.0338772455345416e-05		0.0001337533101714	-0.0001617271908522	1.6176637862069512e-08	0.8729505257849111	1800	0.9995512625110166	False
7	141226557	142656309	-2.2790432330225012e-05		4.136804413275566e-05	-0.0002227652111169	2.0320812245608456e-08	0.8729791146519307	1917	0.9995512625110166	False
8	109248173	110484313	-1.9778509944548088e-05		0.000257696425381	-2.203287210310088e-05	1.5505071226636706e-08	0.8737958529927616	2026	0.9995512625110166	False
9	98922040	101592858	-3.373646456855443e-05		0.0005766668867756	-0.0004626999342756	4.543250027892466e-08	0.8742389791339503	3669	0.9995512625110166	False
9	1916877	3190063	-3.652369411796053e-05	-0.4055251348303963	7.582966461075638e-06	0.0010697313018111	5.3996717833968976e-08	0.8751047780098571	2979	0.9995512625110166	False
13	97519210	98938918	-2.568888124173154e-05	-0.2417936226060561	6.693654670756752e-05	0.0001686309920408	2.7223644101671742e-08	0.8762741744282105	1832	0.9995512625110166	False
3	163253205	165055468	-2.5055527546807836e-05		1.1004934031833069e-05	-0.0001981201500373	2.6091722961548338e-08	0.8767311146249828	3392	0.9995512625110166	False
13	71526791	73934088	-3.677344334017099e-05		0.000293971766879	-0.0003070017691253	5.6979476408321665e-08	0.8775665729629171	3972	0.9995512625110166	False
6	130935454	132765668	3.382224750160408e-05		0.0002662428023356	-0.0001848102372862	4.8535616627937065e-08	0.8779862053971099	2779	0.9995512625110166	False
16	5118345	5891579	3.0104539618325313e-05	0.2231743102719734	0.0003285555759996	5.538175773070256e-05	3.849672133880651e-08	0.8780564489709428	2110	0.9995512625110166	False
1	74326907	76728134	-3.238879062866684e-05	-0.1159220463862501	0.0001991406378337	0.0003920103125056	4.487567347562491e-08	0.878482200840727	3713	0.9995512625110166	False
8	128659111	130381138	2.8727859729697865e-05		-3.470493947277518e-05	6.418118929812695e-05	3.5588925916648376e-08	0.8789652792597424	2978	0.9995512625110166	False
9	7154923	8456298	3.583918153168538e-05		0.0004594713498003	-4.9825182205402125e-05	5.5748407825239886e-08	0.8793529313173633	3395	0.9995512625110166	False
3	146726629	149043236	-3.2151651441375166e-05		0.0002138968164647	-0.0003257979895415	4.5049282652623036e-08	0.8795959725886202	3663	0.9995512625110166	False
10	58959528	60289986	-2.050306623325093e-05		-2.1408314386136057e-06	-0.0001266819902647	1.833163566504789e-08	0.8796347975001982	2937	0.9995512625110166	False
19	3019660	4348966	3.588383132539503e-05		5.859449711883119e-05	-0.0005957517445292	5.6524010816365656e-08	0.8800290847159126	2650	0.9995512625110166	False
14	53997831	55233680	-2.47399629237374e-05		-2.640634586858244e-05	-0.0003374810870178	2.7482850857006473e-08	0.8813688908123172	1640	0.9995512625110166	False
3	194786674	195971407	-2.5637587655116035e-05	-0.1723310094604467	0.0001600666062182	0.000138269602879	2.9600948691073768e-08	0.8815433249064841	1867	0.9995512625110166	False
2	80050403	81620840	2.7294435620406683e-05		0.00011695406211	-0.000137478700472	3.38803533820207e-08	0.8821170628957902	2420	0.9995512625110166	False
6	114220833	116131395	3.120191940334854e-05	0.1185065023775832	0.0001505580564664	0.0004604412885318	4.47008389559413e-08	0.8826753213998855	3142	0.9995512625110166	False
3	172295731	173477284	2.2962981944967013e-05		0.0003001164058528	-3.037791418419463e-05	2.437718319085862e-08	0.8830734460450802	1744	0.9995512625110166	False
8	35317232	37379388	1.8832867466338075e-05		0.0001290613199522	-0.0002290681111309	1.65313044655437e-08	0.8835465889140005	1653	0.9995512625110166	False
21	20962339	22072763	-2.50623482955498e-05	-0.1793424074113382	9.497681462168194e-05	0.0002056174325074	2.9654608027380582e-08	0.8842863100025858	2443	0.9995512625110166	False
18	37684367	39892647	2.87792345787056e-05	0.0690765923253108	0.0002250976895655	0.000771126505465	3.94966436064227e-08	0.884860731268189	3626	0.9995512625110166	False
3	85582231	87409731	2.2999325224969508e-05		9.306719301357876e-05	-2.9420626022339236e-07	2.5283330642449617e-08	0.8849926053295678	3012	0.9995512625110166	False
19	22732896	23467745	-1.319482394316237e-05		-6.616843307320221e-06	-8.813384520419914e-05	8.344292053644809e-09	0.8851474198666391	1573	0.9995512625110166	False
15	94924330	96141595	-3.0508603556986924e-05	-0.3945773744429059	6.353831094316994e-05	9.409025295146825e-05	4.466998012556828e-08	0.8852247111072481	2371	0.9995512625110166	False
10	123231465	123900544	-1.8385540753336387e-05	-0.1316741554121648	0.0001286633638252	0.0001515293747744	1.6290181423243607e-08	0.8854609386704778	1378	0.9995512625110166	False
3	110513770	112815698	2.851244923854148e-05		-2.010399103163625e-05	0.0002100575174194	3.9426446814007465e-08	0.8858199268916822	3579	0.9995512625110166	False
